x-axis,1
second,Volt
-10.00000E-03,
-9.97500E-03,
-9.95000E-03,
-9.92500E-03,
-9.90000E-03,
-9.87500E-03,
-9.85000E-03,
-9.82500E-03,-59.04524E-03
-9.80000E-03,-59.04524E-03
-9.77500E-03,-59.04524E-03
-9.75000E-03,-59.04524E-03
-9.72500E-03,-8.79398E-03
-9.70000E-03,-59.04524E-03
-9.67500E-03,-59.04524E-03
-9.65000E-03,-59.04524E-03
-9.62500E-03,-59.04524E-03
-9.60000E-03,-59.04524E-03
-9.57500E-03,-59.04524E-03
-9.55000E-03,-59.04524E-03
-9.52500E-03,-59.04524E-03
-9.50000E-03,-59.04524E-03
-9.47500E-03,-59.04524E-03
-9.45000E-03,-59.04524E-03
-9.42500E-03,+91.70853E-03
-9.40000E-03,+141.95979E-03
-9.37500E-03,-59.04524E-03
-9.35000E-03,-59.04524E-03
-9.32500E-03,-59.04524E-03
-9.30000E-03,-59.04524E-03
-9.27500E-03,-59.04524E-03
-9.25000E-03,-159.54775E-03
-9.22500E-03,-59.04524E-03
-9.20000E-03,-59.04524E-03
-9.17500E-03,-59.04524E-03
-9.15000E-03,-59.04524E-03
-9.12500E-03,-59.04524E-03
-9.10000E-03,-59.04524E-03
-9.07500E-03,-59.04524E-03
-9.05000E-03,-59.04524E-03
-9.02500E-03,-59.04524E-03
-9.00000E-03,-59.04524E-03
-8.97500E-03,-59.04524E-03
-8.95000E-03,-59.04524E-03
-8.92500E-03,-59.04524E-03
-8.90000E-03,+141.95979E-03
-8.87500E-03,+141.95979E-03
-8.85000E-03,-59.04524E-03
-8.82500E-03,+91.70853E-03
-8.80000E-03,-59.04524E-03
-8.77500E-03,-59.04524E-03
-8.75000E-03,-59.04524E-03
-8.72500E-03,-59.04524E-03
-8.70000E-03,-59.04524E-03
-8.67500E-03,-109.29650E-03
-8.65000E-03,-59.04524E-03
-8.62500E-03,-59.04524E-03
-8.60000E-03,-59.04524E-03
-8.57500E-03,-8.79398E-03
-8.55000E-03,+141.95979E-03
-8.52500E-03,-59.04524E-03
-8.50000E-03,+141.95979E-03
-8.47500E-03,-8.79398E-03
-8.45000E-03,-59.04524E-03
-8.42500E-03,-159.54775E-03
-8.40000E-03,-59.04524E-03
-8.37500E-03,-59.04524E-03
-8.35000E-03,-59.04524E-03
-8.32500E-03,-59.04524E-03
-8.30000E-03,-59.04524E-03
-8.27500E-03,-8.79398E-03
-8.25000E-03,+41.45727E-03
-8.22500E-03,-59.04524E-03
-8.20000E-03,+141.95979E-03
-8.17500E-03,-59.04524E-03
-8.15000E-03,+41.45727E-03
-8.12500E-03,-59.04524E-03
-8.10000E-03,-59.04524E-03
-8.07500E-03,-59.04524E-03
-8.05000E-03,-59.04524E-03
-8.02500E-03,-59.04524E-03
-8.00000E-03,-59.04524E-03
-7.97500E-03,+141.95979E-03
-7.95000E-03,+141.95979E-03
-7.92500E-03,+91.70853E-03
-7.90000E-03,+141.95979E-03
-7.87500E-03,+91.70853E-03
-7.85000E-03,+41.45727E-03
-7.82500E-03,-59.04524E-03
-7.80000E-03,-59.04524E-03
-7.77500E-03,-59.04524E-03
-7.75000E-03,-59.04524E-03
-7.72500E-03,-59.04524E-03
-7.70000E-03,-59.04524E-03
-7.67500E-03,-59.04524E-03
-7.65000E-03,+41.45727E-03
-7.62500E-03,+141.95979E-03
-7.60000E-03,+141.95979E-03
-7.57500E-03,-8.79398E-03
-7.55000E-03,+41.45727E-03
-7.52500E-03,-8.79398E-03
-7.50000E-03,+141.95979E-03
-7.47500E-03,+91.70853E-03
-7.45000E-03,-59.04524E-03
-7.42500E-03,-59.04524E-03
-7.40000E-03,+141.95979E-03
-7.37500E-03,-59.04524E-03
-7.35000E-03,+41.45727E-03
-7.32500E-03,+141.95979E-03
-7.30000E-03,+141.95979E-03
-7.27500E-03,+91.70853E-03
-7.25000E-03,-59.04524E-03
-7.22500E-03,-59.04524E-03
-7.20000E-03,-59.04524E-03
-7.17500E-03,-59.04524E-03
-7.15000E-03,+41.45727E-03
-7.12500E-03,-59.04524E-03
-7.10000E-03,-59.04524E-03
-7.07500E-03,-59.04524E-03
-7.05000E-03,+41.45727E-03
-7.02500E-03,-8.79398E-03
-7.00000E-03,-59.04524E-03
-6.97500E-03,-59.04524E-03
-6.95000E-03,-59.04524E-03
-6.92500E-03,-59.04524E-03
-6.90000E-03,-59.04524E-03
-6.87500E-03,-59.04524E-03
-6.85000E-03,-59.04524E-03
-6.82500E-03,-59.04524E-03
-6.80000E-03,-59.04524E-03
-6.77500E-03,-59.04524E-03
-6.75000E-03,+141.95979E-03
-6.72500E-03,+91.70853E-03
-6.70000E-03,+141.95979E-03
-6.67500E-03,-8.79398E-03
-6.65000E-03,+141.95979E-03
-6.62500E-03,-59.04524E-03
-6.60000E-03,-59.04524E-03
-6.57500E-03,-59.04524E-03
-6.55000E-03,-159.54775E-03
-6.52500E-03,-59.04524E-03
-6.50000E-03,-59.04524E-03
-6.47500E-03,-59.04524E-03
-6.45000E-03,-59.04524E-03
-6.42500E-03,+91.70853E-03
-6.40000E-03,-59.04524E-03
-6.37500E-03,+141.95979E-03
-6.35000E-03,-59.04524E-03
-6.32500E-03,-59.04524E-03
-6.30000E-03,-59.04524E-03
-6.27500E-03,-59.04524E-03
-6.25000E-03,-159.54775E-03
-6.22500E-03,-59.04524E-03
-6.20000E-03,-59.04524E-03
-6.17500E-03,-59.04524E-03
-6.15000E-03,-59.04524E-03
-6.12500E-03,-59.04524E-03
-6.10000E-03,-59.04524E-03
-6.07500E-03,-59.04524E-03
-6.05000E-03,-59.04524E-03
-6.02500E-03,-59.04524E-03
-6.00000E-03,-59.04524E-03
-5.97500E-03,-59.04524E-03
-5.95000E-03,-59.04524E-03
-5.92500E-03,-209.79901E-03
-5.90000E-03,-59.04524E-03
-5.87500E-03,-59.04524E-03
-5.85000E-03,-59.04524E-03
-5.82500E-03,-260.05027E-03
-5.80000E-03,-59.04524E-03
-5.77500E-03,-59.04524E-03
-5.75000E-03,-159.54775E-03
-5.72500E-03,-59.04524E-03
-5.70000E-03,-59.04524E-03
-5.67500E-03,-59.04524E-03
-5.65000E-03,+41.45727E-03
-5.62500E-03,-109.29650E-03
-5.60000E-03,-59.04524E-03
-5.57500E-03,+91.70853E-03
-5.55000E-03,-59.04524E-03
-5.52500E-03,-59.04524E-03
-5.50000E-03,+141.95979E-03
-5.47500E-03,-59.04524E-03
-5.45000E-03,+41.45727E-03
