x-axis,1
second,Volt
-10.00000E-03,-131.90952E-03
-9.97500E-03,-131.90952E-03
-9.95000E-03,-229.19093E-03
-9.92500E-03,-131.90952E-03
-9.90000E-03,-326.47235E-03
-9.87500E-03,-131.90952E-03
-9.85000E-03,-131.90952E-03
-9.82500E-03,-131.90952E-03
-9.80000E-03,-131.90952E-03
-9.77500E-03,-268.16834E-03
-9.75000E-03,-131.90952E-03
-9.72500E-03,-131.90952E-03
-9.70000E-03,-313.58794E-03
-9.67500E-03,-131.90952E-03
-9.65000E-03,-131.90952E-03
-9.62500E-03,-306.82154E-03
-9.60000E-03,-131.90952E-03
-9.57500E-03,-332.91455E-03
-9.55000E-03,-131.90952E-03
-9.52500E-03,-131.90952E-03
-9.50000E-03,-131.90952E-03
-9.47500E-03,-131.90952E-03
-9.45000E-03,-131.90952E-03
-9.42500E-03,-145.11812E-03
-9.40000E-03,-131.90952E-03
-9.37500E-03,-131.90952E-03
-9.35000E-03,-131.90952E-03
-9.32500E-03,-131.90952E-03
-9.30000E-03,-131.90952E-03
-9.27500E-03,-131.90952E-03
-9.25000E-03,-131.90952E-03
-9.22500E-03,-131.90952E-03
-9.20000E-03,+17.55790E-03
-9.17500E-03,-131.90952E-03
-9.15000E-03,-131.90952E-03
-9.12500E-03,-131.90952E-03
-9.10000E-03,-131.90952E-03
-9.07500E-03,-131.90952E-03
-9.05000E-03,-131.90952E-03
-9.02500E-03,-131.90952E-03
-9.00000E-03,-131.90952E-03
-8.97500E-03,-131.90952E-03
-8.95000E-03,+36.23610E-03
-8.92500E-03,-131.90952E-03
-8.90000E-03,-131.90952E-03
-8.87500E-03,-131.90952E-03
-8.85000E-03,-158.32672E-03
-8.82500E-03,-106.46492E-03
-8.80000E-03,-131.90952E-03
-8.77500E-03,-131.90952E-03
-8.75000E-03,-131.90952E-03
-8.72500E-03,-131.90952E-03
-8.70000E-03,-215.65813E-03
-8.67500E-03,-131.90952E-03
-8.65000E-03,-131.90952E-03
-8.62500E-03,-294.58554E-03
-8.60000E-03,-131.90952E-03
-8.57500E-03,-131.90952E-03
-8.55000E-03,-131.90952E-03
-8.52500E-03,-131.90952E-03
-8.50000E-03,-131.90952E-03
-8.47500E-03,-131.90952E-03
-8.45000E-03,-131.90952E-03
-8.42500E-03,-131.90952E-03
-8.40000E-03,-131.90952E-03
-8.37500E-03,-85.84151E-03
-8.35000E-03,-131.90952E-03
-8.32500E-03,-131.90952E-03
-8.30000E-03,-241.42693E-03
-8.27500E-03,-293.28874E-03
-8.25000E-03,-131.90952E-03
-8.22500E-03,-196.00733E-03
-8.20000E-03,-131.90952E-03
-8.17500E-03,-131.90952E-03
-8.15000E-03,-131.90952E-03
-8.12500E-03,-61.36951E-03
-8.10000E-03,-9.50771E-03
-8.07500E-03,-158.65093E-03
-8.05000E-03,-131.90952E-03
-8.02500E-03,-131.90952E-03
-8.00000E-03,-131.90952E-03
-7.97500E-03,-131.90952E-03
-7.95000E-03,-131.90952E-03
-7.92500E-03,-131.90952E-03
-7.90000E-03,-131.90952E-03
-7.87500E-03,-131.90952E-03
-7.85000E-03,-131.90952E-03
-7.82500E-03,-221.77613E-03
-7.80000E-03,-131.90952E-03
-7.77500E-03,-131.90952E-03
-7.75000E-03,-131.90952E-03
-7.72500E-03,-131.90952E-03
-7.70000E-03,-131.90952E-03
-7.67500E-03,+68.12290E-03
-7.65000E-03,-131.90952E-03
-7.62500E-03,-131.90952E-03
-7.60000E-03,-131.90952E-03
-7.57500E-03,-131.90952E-03
-7.55000E-03,-131.90952E-03
-7.52500E-03,-241.10273E-03
-7.50000E-03,-253.01453E-03
-7.47500E-03,-119.99772E-03
-7.45000E-03,-131.90952E-03
-7.42500E-03,-131.90952E-03
-7.40000E-03,-131.90952E-03
-7.37500E-03,-314.56055E-03
-7.35000E-03,-131.90952E-03
-7.32500E-03,-131.90952E-03
-7.30000E-03,-305.84894E-03
-7.27500E-03,-131.90952E-03
-7.25000E-03,-208.56753E-03
-7.22500E-03,-131.90952E-03
-7.20000E-03,-131.90952E-03
-7.17500E-03,-131.90952E-03
-7.15000E-03,-131.90952E-03
-7.12500E-03,-131.90952E-03
-7.10000E-03,-131.90952E-03
-7.07500E-03,-131.90952E-03
-7.05000E-03,-131.90952E-03
-7.02500E-03,-191.51033E-03
-7.00000E-03,-131.90952E-03
-6.97500E-03,-131.90952E-03
-6.95000E-03,-131.90952E-03
-6.92500E-03,-131.90952E-03
-6.90000E-03,-133.20632E-03
-6.87500E-03,-131.90952E-03
-6.85000E-03,-33.33130E-03
-6.82500E-03,-131.90952E-03
-6.80000E-03,-126.76412E-03
-6.77500E-03,-131.90952E-03
-6.75000E-03,-131.90952E-03
-6.72500E-03,-131.90952E-03
-6.70000E-03,-321.32695E-03
-6.67500E-03,-131.90952E-03
-6.65000E-03,-247.22073E-03
-6.62500E-03,-131.90952E-03
-6.60000E-03,-131.90952E-03
-6.57500E-03,-131.90952E-03
-6.55000E-03,-131.90952E-03
-6.52500E-03,-131.90952E-03
-6.50000E-03,-131.90952E-03
-6.47500E-03,-131.90952E-03
-6.45000E-03,-131.90952E-03
-6.42500E-03,-152.85713E-03
-6.40000E-03,-131.90952E-03
-6.37500E-03,-131.90952E-03
-6.35000E-03,-131.90952E-03
-6.32500E-03,-146.41493E-03
-6.30000E-03,-131.90952E-03
-6.27500E-03,-131.90952E-03
-6.25000E-03,+9.17049E-03
-6.22500E-03,-131.90952E-03
-6.20000E-03,-131.90952E-03
-6.17500E-03,-26.56490E-03
-6.15000E-03,-131.90952E-03
-6.12500E-03,-131.90952E-03
-6.10000E-03,-131.90952E-03
-6.07500E-03,-131.90952E-03
-6.05000E-03,-131.90952E-03
-6.02500E-03,-131.90952E-03
-6.00000E-03,-131.90952E-03
-5.97500E-03,-131.90952E-03
-5.95000E-03,-172.50793E-03
-5.92500E-03,-131.90952E-03
-5.90000E-03,-131.90952E-03
-5.87500E-03,-16.92251E-03
-5.85000E-03,-131.90952E-03
-5.82500E-03,-131.90952E-03
-5.80000E-03,-471.90E-06
-5.77500E-03,-131.90952E-03
-5.75000E-03,-131.90952E-03
-5.72500E-03,-156.05732E-03
-5.70000E-03,-131.90952E-03
-5.67500E-03,-131.90952E-03
-5.65000E-03,-131.90952E-03
-5.62500E-03,-131.90952E-03
-5.60000E-03,-131.90952E-03
-5.57500E-03,-332.91455E-03
-5.55000E-03,-131.90952E-03
-5.52500E-03,-131.90952E-03
