x-axis,1
second,Volt
-10.00000E-03,-131.90952E-03
-9.97500E-03,-131.90952E-03
-9.95000E-03,-131.90952E-03
-9.92500E-03,-131.90952E-03
-9.90000E-03,-131.90952E-03
-9.87500E-03,-274.61054E-03
-9.85000E-03,-131.90952E-03
-9.82500E-03,-131.90952E-03
-9.80000E-03,-131.90952E-03
-9.77500E-03,-196.65573E-03
-9.75000E-03,-131.90952E-03
-9.72500E-03,-131.90952E-03
-9.70000E-03,-131.90952E-03
-9.67500E-03,-131.90952E-03
-9.65000E-03,-131.90952E-03
-9.62500E-03,-131.90952E-03
-9.60000E-03,-131.90952E-03
-9.57500E-03,-131.90952E-03
-9.55000E-03,-131.90952E-03
-9.52500E-03,-131.90952E-03
-9.50000E-03,-131.90952E-03
-9.47500E-03,-131.90952E-03
-9.45000E-03,-131.90952E-03
-9.42500E-03,+55.88690E-03
-9.40000E-03,-131.90952E-03
-9.37500E-03,-111.93452E-03
-9.35000E-03,-131.90952E-03
-9.32500E-03,-131.90952E-03
-9.30000E-03,-131.90952E-03
-9.27500E-03,-131.90952E-03
-9.25000E-03,-184.09553E-03
-9.22500E-03,-131.90952E-03
-9.20000E-03,-131.90952E-03
-9.17500E-03,-131.90952E-03
-9.15000E-03,-131.90952E-03
-9.12500E-03,-131.90952E-03
-9.10000E-03,-274.93474E-03
-9.07500E-03,-131.90952E-03
-9.05000E-03,-131.90952E-03
-9.02500E-03,-131.90952E-03
-9.00000E-03,-131.90952E-03
-8.97500E-03,-131.90952E-03
-8.95000E-03,-131.90952E-03
-8.92500E-03,-131.90952E-03
-8.90000E-03,-131.90952E-03
-8.87500E-03,-131.90952E-03
-8.85000E-03,-131.90952E-03
-8.82500E-03,-131.90952E-03
-8.80000E-03,-131.90952E-03
-8.77500E-03,-131.90952E-03
-8.75000E-03,-151.88452E-03
-8.72500E-03,-163.79632E-03
-8.70000E-03,-131.90952E-03
-8.67500E-03,+3.70090E-03
-8.65000E-03,-131.90952E-03
-8.62500E-03,-131.90952E-03
-8.60000E-03,-21.09530E-03
-8.57500E-03,-131.90952E-03
-8.55000E-03,-131.90952E-03
-8.52500E-03,-87.13832E-03
-8.50000E-03,-131.90952E-03
-8.47500E-03,-184.41973E-03
-8.45000E-03,-132.55792E-03
-8.42500E-03,+17.88210E-03
-8.40000E-03,-131.90952E-03
-8.37500E-03,-131.90952E-03
-8.35000E-03,-131.90952E-03
-8.32500E-03,-74.25391E-03
-8.30000E-03,-131.90952E-03
-8.27500E-03,-131.90952E-03
-8.25000E-03,-131.90952E-03
-8.22500E-03,-131.90952E-03
-8.20000E-03,-247.86913E-03
-8.17500E-03,-131.90952E-03
-8.15000E-03,-131.90952E-03
-8.12500E-03,-131.90952E-03
-8.10000E-03,-210.51273E-03
-8.07500E-03,-131.90952E-03
-8.05000E-03,-307.79415E-03
-8.02500E-03,-255.93234E-03
-8.00000E-03,-260.75353E-03
-7.97500E-03,-152.20872E-03
-7.95000E-03,-131.90952E-03
-7.92500E-03,-131.90952E-03
-7.90000E-03,-131.90952E-03
-7.87500E-03,-319.05754E-03
-7.85000E-03,-131.90952E-03
-7.82500E-03,-131.90952E-03
-7.80000E-03,-191.18613E-03
-7.77500E-03,-131.90952E-03
-7.75000E-03,-131.90952E-03
-7.72500E-03,-131.90952E-03
-7.70000E-03,-131.90952E-03
-7.67500E-03,-131.90952E-03
-7.65000E-03,-131.90952E-03
-7.62500E-03,-131.90952E-03
-7.60000E-03,-131.90952E-03
-7.57500E-03,-131.90952E-03
-7.55000E-03,-275.58314E-03
-7.52500E-03,-241.10273E-03
-7.50000E-03,-131.90952E-03
-7.47500E-03,-143.82132E-03
-7.45000E-03,-131.90952E-03
-7.42500E-03,-131.90952E-03
-7.40000E-03,+35.58770E-03
-7.37500E-03,-131.90952E-03
-7.35000E-03,+69.09551E-03
-7.32500E-03,-52.98211E-03
-7.30000E-03,-131.90952E-03
-7.27500E-03,-107.11332E-03
-7.25000E-03,-55.25151E-03
-7.22500E-03,-59.42431E-03
-7.20000E-03,-131.90952E-03
-7.17500E-03,-131.90952E-03
-7.15000E-03,-131.90952E-03
-7.12500E-03,-131.90952E-03
-7.10000E-03,-131.90952E-03
-7.07500E-03,-94.22892E-03
-7.05000E-03,-42.36711E-03
-7.02500E-03,-72.30871E-03
-7.00000E-03,-131.90952E-03
-6.97500E-03,-131.90952E-03
-6.95000E-03,-26.88910E-03
-6.92500E-03,-131.90952E-03
-6.90000E-03,-131.90952E-03
-6.87500E-03,-182.47452E-03
-6.85000E-03,-131.90952E-03
-6.82500E-03,-286.19814E-03
-6.80000E-03,-126.76412E-03
-6.77500E-03,-74.90232E-03
-6.75000E-03,-23.04051E-03
-6.72500E-03,+69.09551E-03
-6.70000E-03,+69.09551E-03
-6.67500E-03,+69.09551E-03
-6.65000E-03,+69.09551E-03
-6.62500E-03,+69.09551E-03
-6.60000E-03,+87.12530E-03
-6.57500E-03,+69.09551E-03
-6.55000E-03,-10.15611E-03
-6.52500E-03,-131.90952E-03
-6.50000E-03,-131.90952E-03
-6.47500E-03,-332.91455E-03
-6.45000E-03,-332.91455E-03
-6.42500E-03,-533.91957E-03
-6.40000E-03,-533.91957E-03
-6.37500E-03,-415.69055E-03
-6.35000E-03,-467.55236E-03
-6.32500E-03,-332.91455E-03
-6.30000E-03,-169.26592E-03
-6.27500E-03,-332.91455E-03
-6.25000E-03,-392.83956E-03
-6.22500E-03,-340.97775E-03
-6.20000E-03,-533.91957E-03
-6.17500E-03,-533.91957E-03
-6.15000E-03,-734.92460E-03
-6.12500E-03,-535.54058E-03
-6.10000E-03,-734.92460E-03
-6.07500E-03,-734.92460E-03
-6.05000E-03,-533.91957E-03
-6.02500E-03,-529.09838E-03
-6.00000E-03,-131.90952E-03
-5.97500E-03,-131.90952E-03
-5.95000E-03,-131.90952E-03
-5.92500E-03,+69.09551E-03
-5.90000E-03,-68.78432E-03
-5.87500E-03,-131.90952E-03
-5.85000E-03,-298.75834E-03
-5.82500E-03,-332.91455E-03
-5.80000E-03,-332.91455E-03
-5.77500E-03,-454.34376E-03
-5.75000E-03,-360.62856E-03
-5.72500E-03,-332.91455E-03
-5.70000E-03,-55.89992E-03
-5.67500E-03,+142.22912E-03
-5.65000E-03,+270.10053E-03
-5.62500E-03,+471.10556E-03
-5.60000E-03,+471.10556E-03
-5.57500E-03,+404.41415E-03
-5.55000E-03,+69.09551E-03
-5.52500E-03,-168.94172E-03
